0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.32913631430244e-37,0,0,1.54988009015929e-37,9.14967207696355e-38,1.5373364905263e-37,8.78727968363788e-38,0,3.33990845797364e-37,0,0,0,0,8.19574641742042e-38,0,0,3.33901554693233e-37,0,0,0,0,0,8.78832685211187e-38,0,3.34221685017257e-37,0,0,0,8.78668055874037e-38,8.7871088891749e-38,0,1.8740988088936e-37,3.3428467688417e-37,0,0,0,0,0,0,0,3.34264458495959e-37,0,0,0,0,0,0,1.87415725998864e-37,3.33977398238884e-37,0,0,0,0,0,8.78789923337639e-38,0,3.33973610888794e-37
6.09042147227044e-33,4.97362788275181e-33,0,6.01711118576169e-33,2.50647563742794e-33,0,3.09369682518798e-33,1.94631246056595e-33,1.50187163290918e-32,5.89090096454729e-33,0,9.56459738676805e-33,8.70707075963425e-33,1.02075815538914e-32,8.70835389997406e-33,4.95830453610223e-33,1.49560702619729e-32,6.08930292628163e-33,6.08782405303784e-33,6.27652345912875e-33,6.09154549267792e-33,8.91125385458003e-33,6.09259246260445e-33,6.97639757430103e-33,1.49542199441566e-32,6.09038367840847e-33,6.09028173525896e-33,6.27659067374165e-33,6.09158675579764e-33,6.09149503217053e-33,8.70843891963085e-33,7.16814592492945e-33,1.49575685675531e-32,6.09036457138028e-33,6.30222834040698e-33,6.27670555530092e-33,8.70679550135719e-33,8.70689782845416e-33,6.09261193656861e-33,1.00945316539551e-32,1.49586842267638e-32,6.09038911463383e-33,6.09049800103995e-33,6.27652280804106e-33,6.09154549267792e-33,6.09152520455805e-33,6.09259246260445e-33,7.0455976120743e-33,1.49583206830045e-32,6.09036457138028e-33,6.09045660089751e-33,6.27659067374165e-33,6.09157659397005e-33,6.09157671548397e-33,6.09271594764516e-33,1.00945402698525e-32,1.49557946941515e-32,6.09036390801051e-33,6.09045660089751e-33,6.27670555530092e-33,6.09154549267792e-33,6.09151507686628e-33,8.70833681748647e-33,7.03415704558927e-33,1.49554956166001e-32
2.49132263051347e-29,1.80225687455307e-29,1.04138385852912e-34,2.53397343496015e-29,1.20251942510478e-29,8.19146068571667e-35,1.5971805468462e-29,9.43138854265349e-30,5.03471296823374e-29,2.30169729729425e-29,2.14574729513415e-34,3.87588983451334e-29,3.46915589064059e-29,3.78262815727694e-29,3.48460458931731e-29,1.77630164266872e-29,4.69748885762148e-29,2.49711270857166e-29,2.50191967319217e-29,3.05983290075351e-29,2.49203783331557e-29,2.84289727389851e-29,2.49245068050834e-29,2.364224055472e-29,4.69641715372896e-29,2.49124175010441e-29,2.4912353186428e-29,3.05978062974855e-29,2.49204732881667e-29,2.49203233738003e-29,3.48456979973537e-29,2.42696818027404e-29,4.69833138866681e-29,2.49122931400459e-29,2.5858543884474e-29,3.05981421561722e-29,3.48395775315855e-29,3.48395783474195e-29,2.49247200092171e-29,3.30109090699039e-29,4.6989617850936e-29,2.49126215785492e-29,2.49136440947734e-29,3.05983271812392e-29,2.49202895731204e-29,2.49201666561753e-29,2.49246291312676e-29,2.35674270283142e-29,4.69871903975998e-29,2.49122931400459e-29,2.49134647255314e-29,3.05978062974855e-29,2.49203783331557e-29,2.49204370964598e-29,2.49249897952144e-29,3.30109108317851e-29,4.69708983640459e-29,2.49124171747206e-29,2.49135534606301e-29,3.05981374612418e-29,2.49202895731204e-29,2.49204100714587e-29,3.48456126411419e-29,2.35064877284778e-29,4.69707562123904e-29
4.43714201511836e-26,4.25618702441057e-26,1.25637993605203e-30,4.79663778594545e-26,2.45815666450721e-26,7.48057440275841e-31,3.01662057660214e-26,2.53645320128351e-26,7.54532195546423e-26,4.0134236978768e-26,1.588066561594e-30,6.26759174996262e-26,6.03013985284242e-26,6.19666447012585e-26,6.06903977856903e-26,4.38334251482189e-26,7.15022551108299e-26,4.45268753075879e-26,4.46595097484609e-26,5.2113850900226e-26,4.4387992767442e-26,6.31438534526185e-26,4.43942153446927e-26,5.47946644623245e-26,7.15063966064807e-26,4.43687820765535e-26,4.43694488911926e-26,5.21134139045238e-26,4.43886808755608e-26,4.4388196823478e-26,6.06898368249997e-26,5.40129327143102e-26,7.14902825201249e-26,4.4368658998029e-26,4.61286259413584e-26,5.21134097785354e-26,6.06814811465679e-26,6.06814863135396e-26,4.43942153446927e-26,7.48585233350512e-26,7.14861887174674e-26,4.43690126348727e-26,4.43731589660563e-26,5.21136251442298e-26,4.4387992767442e-26,4.43879975178502e-26,4.43942153446927e-26,5.46014809731467e-26,7.14879477381942e-26,4.43687820765535e-26,4.43724710205904e-26,5.2113409203733e-26,4.4387992767442e-26,4.43879975178502e-26,4.43949034351935e-26,7.4858904250204e-26,7.15005169031828e-26,4.43687876188055e-26,4.43724710205904e-26,5.21134147667273e-26,4.4387992767442e-26,4.43881964069162e-26,6.06893869316562e-26,5.46391598079307e-26,7.15003937040754e-26
3.73359283707227e-23,3.55057345730512e-23,4.20910418661301e-27,4.43350330634128e-23,2.32885196637204e-23,2.85160933689282e-27,3.04217534201425e-23,2.43823705038376e-23,6.13714652888793e-23,4.3344760528895e-23,6.94730515760777e-27,5.62098021530197e-23,5.00624040750073e-23,5.00293182697781e-23,4.99143628590894e-23,3.81864310701092e-23,5.97244795396128e-23,3.74858236780099e-23,3.76167738509443e-23,4.22667706954874e-23,3.73513446639491e-23,4.89883754187117e-23,3.73547990636694e-23,4.49642874672344e-23,5.97249553061944e-23,3.73320252072149e-23,3.73340441917284e-23,4.22674583317472e-23,3.73519946490054e-23,3.73515865190257e-23,4.99137401672419e-23,4.58513839635734e-23,5.97159005124832e-23,3.73320281728142e-23,3.8826641621619e-23,4.2267461229865e-23,4.9909337602764e-23,4.99093481313954e-23,3.73547990722851e-23,6.05393787465982e-23,5.97127136659583e-23,3.73326984170362e-23,3.73376569082685e-23,4.22667764918188e-23,3.73513486294861e-23,3.735135756056e-23,3.73547990636694e-23,4.52877841379659e-23,5.97132043942282e-23,3.73320281728142e-23,3.73370109145964e-23,4.22674583317472e-23,3.73517610707521e-23,3.73517710019498e-23,3.73554510314941e-23,6.05393793829886e-23,5.97217916226143e-23,3.73320281900145e-23,3.73370109145964e-23,4.22674590109615e-23,3.73513486294861e-23,3.73515835449198e-23,4.99137385610728e-23,4.52345626450051e-23,5.97216025595525e-23
